,0
0,0.04
1,0.38
2,0.62
3,1.68
4,1.84
5,2.06
6,2.22
7,2.43
8,2.47
9,2.55
10,2.75
11,2.92
12,3.19
13,3.35
14,3.73
15,4.03
16,5.37
17,5.45
18,9.12
19,10.18
20,10.84
21,11.32
22,11.59
23,11.63
24,12.38
25,13.01
26,13.35
27,13.39
28,13.69
29,14.02
30,14.87
31,14.95
32,15.01
33,15.9
34,16.01
35,17.01
36,17.43
37,17.5
38,18.01
39,20.05
40,20.09
41,20.14
42,20.54
43,21.01
44,22.0
45,23.01
46,24.53
47,25.01
48,25.75
49,26.01
50,26.95
51,27.02
52,27.22
53,27.66
54,28.0
55,28.2
56,28.39
57,28.64
58,28.73
59,29.17
60,29.3
61,30.01
62,30.27
63,30.52
64,30.74
65,31.01
66,31.27
67,31.77
68,32.85
69,33.01
70,33.88
71,34.01
72,34.91
73,34.95
74,35.0
75,36.83
76,36.9
77,37.13
78,37.42
79,37.86
80,38.01
81,38.53
82,39.02
83,39.16
84,39.5
85,40.01
86,40.12
87,40.66
88,41.0
89,41.45
90,41.69
91,41.73
92,42.01
93,42.26
94,42.74
95,43.01
96,43.68
97,43.72
98,44.01
99,44.68
100,45.02
101,45.15
102,45.66
103,45.84
104,46.0
105,46.15
106,46.58
107,46.62
108,47.08
109,47.55
110,47.59
111,48.47
112,48.51
113,49.0
114,49.41
115,49.46
116,50.14
117,50.38
118,50.42
119,50.93
120,51.01
121,51.36
122,51.75
123,52.58
124,52.72
125,53.01
126,53.54
127,54.0
128,54.43
129,55.02
130,55.65
131,56.26
132,57.17
133,57.33
134,57.63
135,58.01
136,58.14
137,59.08
138,59.51
139,60.0
140,60.88
141,61.01
142,62.01
143,63.29
144,63.33
145,63.86
146,63.9
147,64.02
148,64.23
149,64.37
150,64.87
151,65.01
152,65.57
153,66.01
154,66.15
155,67.01
156,67.13
157,67.31
158,67.64
159,68.01
160,68.56
161,68.61
162,68.67
163,69.01
164,69.38
165,69.7
166,70.63
167,70.67
168,71.02
169,71.59
170,72.05
171,72.09
172,72.16
173,72.54
174,72.99
175,73.03
176,73.85
177,74.01
178,74.34
179,74.41
180,74.91
181,75.01
182,75.26
183,75.33
184,76.01
185,76.9
186,76.95
187,77.01
188,77.27
189,78.02
190,78.25
191,78.33
192,78.59
193,78.92
194,79.39
195,80.11
196,81.01
197,81.5
198,81.92
199,82.38
200,82.7
201,83.01
202,83.77
203,84.01
204,85.02
205,85.65
206,85.7
207,86.24
208,87.46
209,87.5
210,87.92
211,88.01
212,89.05
213,89.36
214,89.4
215,89.6
216,89.79
217,90.02
218,90.09
219,90.38
220,91.01
221,91.18
222,91.54
223,92.76
224,94.23
225,95.01
226,96.6
227,98.66
228,98.8
229,98.98
230,99.02
231,100.71
232,100.75
233,100.99
234,101.11
235,101.37
236,101.47
237,102.12
238,102.75
239,102.89
240,103.01
241,103.59
242,103.91
243,104.15
244,105.01
245,105.5
246,106.12
247,106.56
248,107.01
249,107.26
250,107.98
251,108.02
252,108.36
253,109.01
254,109.26
255,109.56
256,110.01
257,110.61
258,111.0
259,111.85
260,112.04
261,112.12
262,112.8
263,112.92
264,113.65
265,113.9
266,114.01
267,114.07
268,114.73
269,115.01
270,115.32
271,116.21
272,116.25
273,117.0
274,118.01
275,118.07
276,118.53
277,118.83
278,119.18
279,119.31
280,119.64
281,119.7
282,119.87
283,120.01
284,120.25
285,120.81
286,121.01
287,121.3
288,121.85
289,122.32
290,122.38
291,123.01
292,123.33
293,123.38
294,123.84
295,124.0
296,124.65
297,125.01
298,125.36
299,126.01
300,126.27
301,127.01
302,127.39
303,128.01
304,128.39
305,129.01
306,129.91
307,130.04
308,130.93
309,131.01
310,131.13
311,131.21
312,131.77
313,132.16
314,132.5
315,133.01
316,133.19
317,133.23
318,133.65
319,134.12
320,134.23
321,135.01
322,135.11
323,135.71
324,135.82
325,136.01
326,136.1
327,136.28
328,136.36
329,136.94
330,137.01
331,137.35
332,137.44
333,137.72
334,138.0
335,138.94
336,138.98
337,139.02
338,139.41
339,139.82
340,139.87
341,140.01
342,140.15
343,140.34
344,140.41
345,140.87
346,140.91
347,141.13
348,141.74
349,142.03
350,142.19
351,143.04
352,143.08
353,144.01
354,144.62
355,144.83
356,146.01
357,146.24
358,146.69
359,147.0
360,147.59
361,147.87
362,148.01
363,148.05
364,148.2
365,148.61
366,149.0
367,149.04
368,149.36
369,149.52
370,150.01
371,150.14
372,150.41
373,151.63
374,152.01
375,153.11
376,154.01
377,154.28
378,154.59
379,154.8
380,155.0
381,155.28
382,155.85
383,155.95
384,156.15
385,156.22
386,156.46
387,157.05
388,157.85
389,158.01
390,159.0
391,159.07
392,159.41
393,159.83
394,160.01
395,160.09
396,160.98
397,161.03
398,161.51
399,162.03
400,162.44
401,162.89
402,162.93
403,163.01
404,164.01
405,164.27
406,164.53
407,164.75
408,165.0
409,165.24
410,165.69
411,165.82
412,166.01
413,166.27
414,167.15
415,167.19
416,167.73
417,168.01
418,168.13
419,168.47
420,168.59
421,170.01
422,170.45
423,170.51
424,171.01
425,172.26
426,172.41
427,173.01
428,174.09
429,174.13
430,174.2
431,175.01
432,175.68
433,175.97
434,176.01
435,176.59
436,176.76
437,176.89
438,177.01
439,177.36
440,177.81
441,177.87
442,178.0
443,179.56
444,180.01
445,180.56
446,181.01
447,181.55
448,181.71
449,182.01
450,182.88
451,183.0
452,183.44
453,183.66
454,184.01
455,184.47
456,187.01
457,188.39
458,188.88
459,192.0
460,192.23
461,193.35
462,193.53
463,194.01
464,194.2
465,194.49
466,194.59
467,195.12
468,195.4
469,196.2
470,197.01
471,198.01
472,198.38
473,198.52
474,198.65
475,199.15
476,199.26
477,199.41
478,199.91
479,200.07
480,200.25
481,200.66
482,200.87
483,201.01
484,201.72
485,201.82
486,201.93
487,202.0
488,202.26
489,202.71
490,203.03
491,204.01
492,204.91
493,205.01
494,205.47
495,205.52
496,206.01
497,206.13
498,206.48
499,207.4
500,207.51
501,207.63
502,207.83
503,208.01
504,208.05
505,208.14
506,208.35
507,208.49
508,208.89
509,209.02
510,209.13
511,209.22
512,209.63
513,209.92
514,210.35
515,210.55
516,210.96
517,211.01
518,211.51
519,211.68
520,212.02
521,212.56
522,212.99
523,213.03
524,213.1
525,213.26
526,213.62
527,214.35
528,214.48
529,214.81
530,216.15
531,216.24
532,217.12
533,217.32
534,217.71
535,218.58
536,218.68
537,218.86
538,219.14
539,219.61
540,220.0
541,221.2
542,221.28
543,222.48
544,222.54
545,223.0
546,223.44
547,223.99
548,224.03
549,224.41
550,224.61
551,225.0
552,225.36
553,225.52
554,226.01
555,226.35
556,226.49
557,227.01
558,227.72
559,228.02
560,228.27
561,228.31
562,228.73
563,228.84
564,229.01
565,229.22
566,229.49
567,229.56
568,229.69
569,230.13
570,230.28
571,230.69
572,230.73
573,230.91
574,231.01
575,231.14
576,231.23
577,231.56
578,231.93
579,232.01
580,232.22
581,232.49
582,232.92
583,233.0
584,233.08
585,233.18
586,233.28
587,233.42
588,234.18
589,234.75
590,235.11
591,235.23
592,235.33
593,235.38
594,236.01
595,236.12
596,236.34
597,236.45
598,236.63
599,237.01
600,237.15
601,237.9
602,238.0
603,238.04
604,238.35
605,238.83
606,239.01
607,239.34
608,239.46
609,239.8
610,240.01
611,240.26
612,240.47
613,240.58
614,240.69
615,241.16
616,241.2
617,241.59
618,241.66
619,241.84
620,242.01
621,242.13
622,242.6
623,243.0
624,243.19
625,244.44
626,244.51
627,244.8
628,244.92
629,245.01
630,245.1
631,245.76
632,246.07
633,247.18
634,247.4
635,248.01
636,249.0
637,249.21
638,249.49
639,250.01
640,250.21
641,250.29
