,0
0,0.04643991
1,0.20897959
2,0.33668935
3,1.1377778
4,1.6718367
5,1.7531066
6,2.2058957
7,2.7051246
8,3.1927438
9,3.6803627
10,4.2028117
11,4.8645806
12,5.2012696
13,5.665669
14,5.770159
15,6.2461677
16,6.675737
17,7.198186
18,9.044172
19,9.160272
20,9.531792
21,9.578231
22,10.06585
23,10.56508
24,11.563538
25,12.039546
26,12.979955
27,13.096054
28,13.525623
29,14.036463
30,14.2802725
31,14.431202
32,14.547301
33,14.94204
34,16.462948
35,16.915737
36,17.403357
37,17.890976
38,18.355373
39,18.819773
40,19.284172
41,19.725351
42,20.70059
43,21.211428
44,21.664217
45,21.722267
46,22.024126
47,22.500135
48,22.604626
49,24.276463
50,24.427393
51,25.240091
52,25.68127
53,25.797369
54,26.691338
55,27.120907
56,28.026485
57,28.107756
58,28.525715
59,28.932064
60,29.048162
61,29.442902
62,29.9073
