,0
0,0.17414966
1,0.499229
2,0.73142856
3,1.6021769
4,2.1478457
5,2.3916554
6,2.6238549
7,2.6935148
8,2.8676643
9,3.030204
10,3.2275736
11,3.4481633
12,3.622313
13,3.7964625
14,4.1912017
15,4.3421316
16,4.771701
17,4.9458504
18,5.3521996
19,5.654059
20,6.072018
21,6.431927
22,6.5248075
23,6.675737
24,6.9079366
25,7.116916
26,7.244626
27,7.581315
28,7.709025
29,8.219864
30,8.289524
31,8.661043
32,8.811973
33,8.846803
34,9.032562
35,10.437369
36,10.55347
37,10.704399
38,10.983039
39,11.505487
40,12.074376
41,12.167256
42,12.318186
43,12.550385
44,12.678095
45,12.921905
46,13.096054
47,13.2469845
48,13.537233
49,13.630114
50,13.699773
51,14.326712
52,14.524081
53,14.860771
54,15.081361
55,15.36
56,15.4761
57,15.6502495
58,15.812789
59,15.940499
60,16.428118
61,16.973787
62,17.380136
63,17.995464
64,19.214512
65,19.435102
66,19.760181
67,20.06204
68,20.16653
69,20.352291
70,20.56127
71,20.7122
72,20.793468
73,20.932789
74,21.234648
75,21.443628
76,21.873198
77,22.035736
78,22.453695
79,22.616236
80,23.010975
81,23.045805
82,23.278004
83,23.452154
84,23.719183
85,24.067484
86,24.137142
87,24.206802
88,24.473833
89,24.729252
90,25.251701
91,25.309752
92,25.61161
93,25.785759
94,25.90186
95,25.97152
96,26.215328
97,26.343039
98,26.784218
99,28.014875
100,28.247074
101,28.525715
102,28.699863
103,28.862404
104,29.013334
105,29.117823
106,29.164263
107,29.442902
108,29.675102
109,30.209162
110,30.51102
111,30.6039
112,30.78966
113,30.94059
114,31.03347
115,31.149569
116,31.242449
117,31.277279
118,31.38177
119,31.625578
120,31.904217
121,32.066757
122,32.48472
123,32.949116
124,33.018776
125,33.134876
126,33.471565
127,33.518005
128,33.645714
129,33.738594
130,34.052063
131,34.156555
132,34.539684
133,34.620953
134,34.70222
135,34.783493
136,34.899593
137,35.213062
138,35.36399
139,37.093876
