,0
0,0.09287981859410431
1,0.18575963718820862
2,0.7430385487528345
3,1.509297052154195
4,1.7414965986394557
5,2.1130158730158732
6,2.5541950113378684
7,2.670294784580499
8,3.0650340136054424
9,3.250793650793651
10,3.3436734693877552
11,3.599092970521542
12,3.947392290249433
13,4.156371882086168
14,5.340589569160998
15,5.38702947845805
16,5.61922902494331
17,6.060408163265306
18,6.455147392290249
19,6.826666666666667
20,7.128526077097506
21,8.150204081632653
22,8.823582766439909
23,9.05578231292517
24,9.566621315192744
25,9.914920634920636
26,11.19201814058957
27,12.376235827664399
28,12.469115646258503
29,13.142494331065759
30,13.699773242630386
31,13.839092970521541
32,13.931972789115646
33,14.048072562358277
34,14.883990929705215
35,15.069750566893424
36,15.27873015873016
37,15.580589569160997
38,15.719909297052155
39,16.370068027210884
40,16.69514739229025
41,16.81124716553288
42,17.020226757369613
43,17.716825396825396
44,18.06512471655329
45,18.575963718820862
46,19.319002267573698
47,20.038820861678005
48,20.36390022675737
49,20.712199546485262
50,21.060498866213152
51,21.455238095238094
52,21.91963718820862
53,22.221496598639455
54,23.42893424036281
55,23.637913832199548
56,23.684353741496597
57,23.893333333333334
58,24.079092970521543
59,24.68281179138322
60,24.891791383219953
61,25.077551020408162
62,26.447528344671202
63,26.563628117913833
64,26.93514739229025
65,27.051247165532878
66,27.422766439909296
67,27.538866213151927
68,28.07292517006803
69,28.212244897959184
70,28.583764172335602
71,28.81596371882086
72,29.210702947845807
73,29.559002267573696
74,29.930521541950114
75,30.046621315192745
76,30.603900226757368
77,30.696780045351474
78,31.161179138321994
79,31.555918367346937
80,31.71845804988662
81,31.997097505668933
82,32.066757369614514
83,32.298956916099776
84,32.55437641723356
85,33.32063492063492
86,33.436734693877554
87,33.90113378684807
88,34.06367346938776
89,34.17977324263038
90,34.411972789115644
91,34.4584126984127
92,34.62095238095238
93,34.853151927437644
94,34.92281179138322
95,34.9924716553288
96,35.20145124716553
97,35.43365079365079
98,35.50331065759637
99,35.80517006802721
100,36.03736961451247
101,36.40888888888889
102,36.664308390022676
103,36.87328798185941
104,36.989387755102044
105,37.755646258503404
106,38.10394557823129
107,38.77732426303855
108,39.00952380952381
109,39.288163265306125
110,40.63492063492063
111,41.23863945578231
112,41.703038548752836
113,42.074557823129254
114,42.399637188208615
115,42.72471655328798
116,43.073015873015876
117,43.25877551020408
118,43.53741496598639
119,43.79283446712018
120,43.932154195011336
121,44.07147392290249
122,44.11791383219955
123,44.373333333333335
124,44.72163265306123
125,44.7912925170068
126,45.069931972789114
127,45.302131519274376
128,45.58077097505669
129,45.92907029478458
130,46.068390022675736
131,46.64888888888889
132,47.04362811791383
133,47.34548752834467
134,47.64734693877551
135,47.87954648526077
136,48.06530612244898
137,48.27428571428572
138,48.32072562358277
139,48.738684807256234
140,49.295963718820865
141,49.92290249433107
142,50.36408163265306
143,50.50340136054422
144,50.5730612244898
145,50.944580498866216
146,51.06068027210885
147,51.98947845804989
148,52.22167800453515
149,52.70929705215419
150,53.057596371882084
151,53.289795918367346
152,53.56843537414966
153,53.893514739229026
154,54.28825396825397
155,54.427573696145124
156,54.72943310657596
157,55.10095238095238
158,55.309931972789116
159,55.68145124716553
160,56.076190476190476
161,56.26195011337869
162,56.517369614512475
163,56.79600907029479
164,57.09786848072562
165,57.376507936507934
166,57.42294784580499
167,58.049886621315196
168,58.258866213151926
169,58.51428571428571
170,58.909024943310655
171,59.07156462585034
172,59.11800453514739
173,59.65206349206349
174,60.441541950113375
175,60.48798185941043
176,61.30068027210884
177,61.765079365079366
178,62.22947845804989
179,62.39201814058957
180,62.902857142857144
181,63.0421768707483
182,63.20471655328798
183,63.41369614512472
184,63.59945578231292
185,64.08707482993198
186,64.43537414965986
187,64.57469387755103
188,64.80689342403628
189,65.41061224489796
190,65.73569160997732
191,65.99111111111111
192,66.17687074829932
193,66.6877097505669
194,67.4075283446712
195,67.45396825396826
196,67.68616780045352
197,68.05768707482993
198,68.40598639455783
199,69.07936507936508
200,69.26512471655329
201,69.42766439909298
202,69.79918367346939
203,69.93850340136055
204,70.21714285714286
205,70.4261224489796
206,71.21560090702948
207,71.37814058956916
208,71.8657596371882
209,72.02829931972789
210,72.35337868480725
211,72.81777777777778
212,72.91065759637188
213,73.32861678004535
